REF_AREA,INDICATOR,SEX,SERIES_NAME,SERIES_YEAR,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,SERIES_CATEGORY,SERIES_TYPE,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,TIME_SINCE_FIRST_BIRTH,INTERVAL,SERIES_METHOD,LOWER_BOUND,UPPER_BOUND,MODEL,date,country,D3.CHLD.MORT
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2000-07,105.5156,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.975311,2000.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,105.5156
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1999-07,108.803,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.742537,1999.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,108.803
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1998-07,119.6965,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.119488,1998.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,119.6965
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1997-07,127.6107,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.764541,1997.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,127.6107
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1996-07,101.1766,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.875594,1996.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,101.1766
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1995-07,107.7054,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.15504,1995.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,107.7054
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1994-07,117.4851,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.47809,1994.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,117.4851
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1993-07,125.2469,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.22573,1993.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,125.2469
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1992-07,119.2381,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.73279,1992.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,119.2381
Kenya,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1991-01,114.4643,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.01342,1991,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kenya,114.4643
Kenya,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2011-04,77.9012,Included in IGME,Deaths per 1000 live births,MIS,Indirect,9.816753,2011.33,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Kenya,77.9012
Kyrgyzstan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2009-07,32.2,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.6,2009.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Kyrgyzstan,32.2
Kyrgyzstan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,2004-07,37.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.4,2004.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Kyrgyzstan,37.1
Kyrgyzstan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1999-07,42,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.6,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Kyrgyzstan,42
Kyrgyzstan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1994-07,47.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.7,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Kyrgyzstan,47.9
Kyrgyzstan,Under-five mortality rate,Total,Demographic and Health Survey 2012 (Direct),2012,1989-07,51.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.1,1989.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Kyrgyzstan,51.1
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2011-07,29.24,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.39,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,29.24
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2006-07,31.05,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.57,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,31.05
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2001-07,40.62,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.06,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,40.62
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1996-07,49.42,Included in IGME,Deaths per 1000 live births,MICS,Direct,5.57,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,49.42
Kyrgyzstan,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1991-07,55.47,Included in IGME,Deaths per 1000 live births,MICS,Direct,7.3,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Kyrgyzstan,55.47
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey (combined MICS4/DHS) 2012 (Direct),2012,2009-07,87.5,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.8,2009.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Lao People's Democratic Republic,87.5
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey (combined MICS4/DHS) 2012 (Direct),2012,2005-07,113,Included in IGME,Deaths per 1000 live births,DHS,Direct,12.5,2005.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Lao People's Democratic Republic,113
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey (combined MICS4/DHS) 2012 (Direct),2012,2000-07,147.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,12,2000.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Lao People's Democratic Republic,147.9
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey (combined MICS4/DHS) 2012 (Direct),2012,1995-07,159.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,12.8,1995.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Lao People's Democratic Republic,159.4
Lao People's Democratic Republic,Under-five mortality rate,Total,Lao Social Indicator Survey (combined MICS4/DHS) 2012 (Direct),2012,1990-07,182.7,Included in IGME,Deaths per 1000 live births,DHS,Direct,18.5,1990.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Lao People's Democratic Republic,182.7
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2012-07,94.53668,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.622818,2012.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,94.53668
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2009-01,107.6851,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.50051,2009,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,107.6851
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2005-01,135.8932,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.38754,2005,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,135.8932
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,2000-07,136.6243,Included in IGME,Deaths per 1000 live births,DHS,Direct,14.72195,2000.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,136.6243
Lesotho,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2014 (Direct),2014,1995-07,90.52108,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.14028,1995.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Lesotho,90.52108
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2012-01,95.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.4,2012,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,95.9
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2010-01,85.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.5,2010,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,85.1
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2007-01,115.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,11,2007,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,115.4
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2003-01,166,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.9,2003,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,166
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1999-01,202.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,11.3,1999,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,202.9
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1995-01,246.1,Included in IGME,Deaths per 1000 live births,DHS,Direct,19.3,1995,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,246.1
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1991-01,274,Included in IGME,Deaths per 1000 live births,DHS,Direct,20.8,1991,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,274
Liberia,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1987-01,217,Included in IGME,Deaths per 1000 live births,DHS,Direct,18.1,1987,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Liberia,217
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2011 (Indirect),2011,2006-11,154,Included in IGME,Deaths per 1000 live births,MIS,Indirect,NA,2006.9,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Liberia,154
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2011 (Indirect),2011,2004-07,200,Included in IGME,Deaths per 1000 live births,MIS,Indirect,NA,2004.5,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Liberia,200
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2011 (Indirect),2011,2001-11,222,Included in IGME,Deaths per 1000 live births,MIS,Indirect,NA,2001.9,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Liberia,222
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2011 (Indirect),2011,1999-03,212,Included in IGME,Deaths per 1000 live births,MIS,Indirect,NA,1999.2,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Liberia,212
Liberia,Under-five mortality rate,Total,Malaria Indicator Survey 2011 (Indirect),2011,1996-05,198,Included in IGME,Deaths per 1000 live births,MIS,Indirect,NA,1996.4,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Liberia,198
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2006-11,63.84559,Included in IGME,Deaths per 1000 live births,MIS,Indirect,7.598238,2006.87,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,63.84559
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2005-10,72.16353,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.809498,2005.8,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,72.16353
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2004-12,86.55446,Included in IGME,Deaths per 1000 live births,MIS,Indirect,11.20597,2004.94,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,86.55446
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2003-10,83.7533,Included in IGME,Deaths per 1000 live births,MIS,Indirect,13.01178,2003.83,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,83.7533
Madagascar,Under-five mortality rate,Total,Malaria Indicator Survey 2013 (Indirect),2013,2001-08,84.28884,Included in IGME,Deaths per 1000 live births,MIS,Indirect,18.99784,2001.64,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2013,Madagascar,84.28884
Malawi,Under-five mortality rate,Total,Malaria Indicator Survey 2014 (Indirect),2014,2009-09,80.30485,Included in IGME,Deaths per 1000 live births,MIS,Indirect,12.9075,2009.709,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Malawi,80.30485
Mali,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2011-02,170.9961,Included in IGME,Deaths per 1000 live births,MIS,Indirect,10.9541,2011.118,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mali,170.9961
Mali,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2008-11,180.5479,Included in IGME,Deaths per 1000 live births,MIS,Indirect,10.40062,2008.866,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mali,180.5479
Mali,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2006-05,182.3159,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.384043,2006.4,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mali,182.3159
Mali,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2003-10,171.7366,Included in IGME,Deaths per 1000 live births,MIS,Indirect,7.869069,2003.777,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mali,171.7366
Mali,Under-five mortality rate,Total,Malaria Indicator Survey 2015 (Indirect),2015,2000-12,174.6977,Included in IGME,Deaths per 1000 live births,MIS,Indirect,9.308425,2000.959,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mali,174.6977
Mali,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Direct),2015,2012-07,107.0369,Included in IGME,Deaths per 1000 live births,MICS,Direct,17.88274,2012.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Mali,107.0369
Mali,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Direct),2015,2007-07,125.9779,Included in IGME,Deaths per 1000 live births,MICS,Direct,26.0158,2007.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Mali,125.9779
Mali,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Direct),2015,2002-07,136.3921,Included in IGME,Deaths per 1000 live births,MICS,Direct,26.52303,2002.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Mali,136.3921
Mali,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Direct),2015,1997-07,160.7273,Included in IGME,Deaths per 1000 live births,MICS,Direct,26.73291,1997.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Mali,160.7273
Mali,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2015 (Direct),2015,1992-07,174.1199,Included in IGME,Deaths per 1000 live births,MICS,Direct,32.8424,1992.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Mali,174.1199
Marshall Islands,Under-five mortality rate,Total,Census 2011 (Household Deaths),2011,2010-10,39,Included in IGME,Deaths per 1000 live births,Census,Household Deaths,NA,2010.8,NA,NA,1,Survey/Census with Household death,NA,NA,NA,2011,Marshall Islands,39
Mexico,Under-five mortality rate,Total,Encuesta Intercensal 2015 (Indirect),2015,2010-07,17.67,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2010.5,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mexico,17.67
Mexico,Under-five mortality rate,Total,Encuesta Intercensal 2015 (Indirect),2015,2008-02,19.9,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2008.1,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mexico,19.9
Mexico,Under-five mortality rate,Total,Encuesta Intercensal 2015 (Indirect),2015,2005-07,22.29,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2005.5,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mexico,22.29
Mexico,Under-five mortality rate,Total,Encuesta Intercensal 2015 (Indirect),2015,2002-10,26.85,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,2002.8,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mexico,26.85
Mexico,Under-five mortality rate,Total,Encuesta Intercensal 2015 (Indirect),2015,1999-11,32.07,Included in IGME,Deaths per 1000 live births,Others,Indirect,NA,1999.9,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Mexico,32.07
Mexico,Under-five mortality rate,Total,Encuesta Nacional de la Dinamica Demografica (ENADID) 2014 (Direct),2014,2011-07,18.01,Included in IGME,Deaths per 1000 live births,Others,Direct,1.31,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Mexico,18.01
Mexico,Under-five mortality rate,Total,Encuesta Nacional de la Dinamica Demografica (ENADID) 2014 (Direct),2014,2006-07,19.36,Included in IGME,Deaths per 1000 live births,Others,Direct,1.56,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Mexico,19.36
Mexico,Under-five mortality rate,Total,Encuesta Nacional de la Dinamica Demografica (ENADID) 2014 (Direct),2014,2001-07,21.53,Included in IGME,Deaths per 1000 live births,Others,Direct,1.56,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Mexico,21.53
Mexico,Under-five mortality rate,Total,Encuesta Nacional de la Dinamica Demografica (ENADID) 2014 (Direct),2014,1996-07,28.83,Included in IGME,Deaths per 1000 live births,Others,Direct,1.83,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Mexico,28.83
Mexico,Under-five mortality rate,Total,Encuesta Nacional de la Dinamica Demografica (ENADID) 2014 (Direct),2014,1991-07,28.33,Included in IGME,Deaths per 1000 live births,Others,Direct,1.79,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Mexico,28.33
Morocco,Under-five mortality rate,Total,National Survey on Population and Family Health 2011 (Direct),2011,2008-08,30.5,Included in IGME,Deaths per 1000 live births,PAP,Direct,NA,2008.6,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Morocco,30.5
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2010-07,97.0277,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.089706,2010.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,97.0277
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2009-07,97.0252,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.635772,2009.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,97.0252
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2008-07,103.1601,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.699015,2008.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,103.1601
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2007-07,94.07954,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.02867,2007.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,94.07954
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2006-07,106.8356,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.25871,2006.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,106.8356
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2005-07,127.5899,Included in IGME,Deaths per 1000 live births,DHS,Direct,12.18614,2005.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,127.5899
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2004-07,126.9124,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.02765,2004.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,126.9124
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2003-07,127.6328,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.834002,2003.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,127.6328
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2002-07,137.2009,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.67467,2002.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,137.2009
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2001-07,134.2955,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.01738,2001.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,134.2955
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,2000-07,168.0224,Included in IGME,Deaths per 1000 live births,DHS,Direct,14.15802,2000.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,168.0224
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,1999-07,164.483,Included in IGME,Deaths per 1000 live births,DHS,Direct,13.16278,1999.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,164.483
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,1998-07,171.5234,Included in IGME,Deaths per 1000 live births,DHS,Direct,13.726,1998.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,171.5234
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,1997-07,167.5559,Included in IGME,Deaths per 1000 live births,DHS,Direct,15.00807,1997.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,167.5559
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,1996-01,178.5296,Included in IGME,Deaths per 1000 live births,DHS,Direct,16.03498,1996,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,178.5296
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,1993-07,216.5091,Included in IGME,Deaths per 1000 live births,DHS,Direct,19.64582,1993.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,216.5091
Mozambique,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2011 (Direct),2011,1990-01,212.6892,Included in IGME,Deaths per 1000 live births,DHS,Direct,18.78738,1990,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2011,Mozambique,212.6892
Myanmar,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2010-07,78.63596,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2010.515,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Myanmar,78.63596
Myanmar,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2006-02,92.14411,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2006.134,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Myanmar,92.14411
Myanmar,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2003-07,100.6247,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2003.537,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Myanmar,100.6247
Myanmar,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2000-07,105.8095,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2000.542,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Myanmar,105.8095
Namibia,Under-five mortality rate,Total,Census 2011 (Indirect),2011,2007-02,74.24211,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2007.117,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2011,Namibia,74.24211
Namibia,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2013 (Direct),2013,2010-07,55.962,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.53417,2010.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Namibia,55.962
Namibia,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2013 (Direct),2013,2005-07,79.41464,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.505372,2005.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Namibia,79.41464
Namibia,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2013 (Direct),2013,2000-07,88.37265,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.230125,2000.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Namibia,88.37265
Namibia,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2013 (Direct),2013,1995-07,61.70057,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.682087,1995.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Namibia,61.70057
